periodo;sexo;provincia;nivel_geografico;ubicacion;causa_mortalidad;tasa_mortalidad;esperanza_vida
2021;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cardio;58.46;21.2
2021;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;60.76;21.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;54.97;22.1
2021;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cardio;68.94;21.1
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cardio;47.67;20.7
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;53.96;21.3
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;42.98;20.2
2021;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cardio;78.09;20.0
2021;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cardio;64.08;20.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cardio;57.35;20.0
2021;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;82.27;21.0
2021;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cardio;59.46;20.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cardio;35.14;21.1
2021;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cardio;57.92;19.6
2021;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cardio;63.36;20.3
2021;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;62.99;20.7
2021;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cardio;94.52;20.7
2021;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;61.51;20.7
2021;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;55.21;21.7
2021;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cardio;58.94;21.5
2021;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;62.76;20.3
2021;Ambos sexos;Alicante;PROVINCIA;Alicante;Cardio;65.23;20.4
2021;Ambos sexos;Castellón;PROVINCIA;Castellón;Cardio;62.12;20.7
2021;Ambos sexos;Valencia;PROVINCIA;Valencia;Cardio;60.31;20.6
2021;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;95.31;18.4
2021;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;80.1;19.3
2021;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cardio;82.36;18.5
2021;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;84.89;18.8
2021;Hombres;Castellón;DEPARTAMENTO;Castelló;Cardio;93.26;19.1
2021;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;92.37;18.8
2021;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;87.24;19.5
2021;Hombres;Alicante;DEPARTAMENTO;Dénia;Cardio;108.17;19.0
2021;Hombres;Alicante;DEPARTAMENTO;Elda;Cardio;80.16;18.9
2021;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;78.53;19.7
2021;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;71.18;18.4
2021;Hombres;Valencia;DEPARTAMENTO;Gandia;Cardio;111.77;17.9
2021;Hombres;Castellón;DEPARTAMENTO;La Plana;Cardio;96.03;18.3
2021;Hombres;Valencia;DEPARTAMENTO;Manises;Cardio;84.62;17.8
2021;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;121.22;18.8
2021;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cardio;89.55;18.4
2021;Hombres;Valencia;DEPARTAMENTO;Requena;Cardio;54.77;19.1
2021;Hombres;Valencia;DEPARTAMENTO;Ribera;Cardio;93.19;17.3
2021;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cardio;93.35;18.3
2021;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;101.02;18.8
2021;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cardio;141.97;18.8
2021;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;89.37;18.2
2021;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;75.74;19.8
2021;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cardio;93.96;19.8
2021;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;92.24;18.2
2021;Hombres;Alicante;PROVINCIA;Alicante;Cardio;101.4;18.4
2021;Hombres;Castellón;PROVINCIA;Castellón;Cardio;97.16;18.7
2021;Hombres;Valencia;PROVINCIA;Valencia;Cardio;90.12;18.3
2021;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;36.74;22.5
2021;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;36.89;24.1
2021;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cardio;18.84;22.0
2021;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;33.76;22.2
2021;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cardio;29.49;23.2
2021;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;37.74;23.6
2021;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;31.99;24.3
2021;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cardio;35.41;23.1
2021;Mujeres;Alicante;DEPARTAMENTO;Elda;Cardio;23.55;22.5
2021;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;33.86;22.8
2021;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;20.03;22.0
2021;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cardio;53.52;22.0
2021;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cardio;39.49;22.4
2021;Mujeres;Valencia;DEPARTAMENTO;Manises;Cardio;34.79;22.0
2021;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;50.3;23.3
2021;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cardio;34.31;22.2
2021;Mujeres;Valencia;DEPARTAMENTO;Requena;Cardio;16.48;23.2
2021;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cardio;29.97;21.8
2021;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cardio;38.38;22.1
2021;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;34.05;22.4
2021;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cardio;51.81;22.7
2021;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;39.14;22.8
2021;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;38.64;23.3
2021;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cardio;28.23;23.1
2021;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;39.52;22.4
2021;Mujeres;Alicante;PROVINCIA;Alicante;Cardio;36.4;22.3
2021;Mujeres;Castellón;PROVINCIA;Castellón;Cardio;33.37;22.6
2021;Mujeres;Valencia;PROVINCIA;Valencia;Cardio;37.42;22.6
2021;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;49.0;20.5
2021;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;37.84;21.8
2021;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cerebro;48.33;20.3
2021;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;44.64;20.6
2021;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cerebro;49.32;21.2
2021;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;43.84;21.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;44.12;22.1
2021;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cerebro;52.03;21.1
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cerebro;52.72;20.7
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;46.39;21.3
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;43.64;20.2
2021;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cerebro;46.96;20.0
2021;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cerebro;55.53;20.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cerebro;50.61;20.0
2021;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;35.95;21.0
2021;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cerebro;64.93;20.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cerebro;46.3;21.1
2021;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cerebro;61.15;19.6
2021;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cerebro;45.91;20.3
2021;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;47.6;20.7
2021;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;48.59;20.7
2021;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;42.34;20.7
2021;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;42.13;21.7
2021;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;47.72;21.5
2021;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;53.47;20.3
2021;Ambos sexos;Alicante;PROVINCIA;Alicante;Cerebro;49.44;20.4
2021;Ambos sexos;Castellón;PROVINCIA;Castellón;Cerebro;52.41;20.7
2021;Ambos sexos;Valencia;PROVINCIA;Valencia;Cerebro;47.8;20.6
2021;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;56.96;18.4
2021;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;46.36;19.3
2021;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cerebro;44.45;18.5
2021;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;52.34;18.8
2021;Hombres;Castellón;DEPARTAMENTO;Castelló;Cerebro;57.72;19.1
2021;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;51.33;18.8
2021;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;51.01;19.5
2021;Hombres;Alicante;DEPARTAMENTO;Dénia;Cerebro;57.63;19.0
2021;Hombres;Alicante;DEPARTAMENTO;Elda;Cerebro;63.34;18.9
2021;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;48.44;19.7
2021;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;56.83;18.4
2021;Hombres;Valencia;DEPARTAMENTO;Gandia;Cerebro;55.67;17.9
2021;Hombres;Castellón;DEPARTAMENTO;La Plana;Cerebro;56.95;18.3
2021;Hombres;Valencia;DEPARTAMENTO;Manises;Cerebro;72.07;17.8
2021;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;44.01;18.8
2021;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cerebro;77.07;18.4
2021;Hombres;Valencia;DEPARTAMENTO;Requena;Cerebro;48.89;19.1
2021;Hombres;Valencia;DEPARTAMENTO;Ribera;Cerebro;66.29;17.3
2021;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cerebro;46.12;18.3
2021;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;67.18;18.8
2021;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;57.94;18.8
2021;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;50.23;18.2
2021;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;42.8;19.8
2021;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;52.08;19.8
2021;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;59.49;18.2
2021;Hombres;Alicante;PROVINCIA;Alicante;Cerebro;59.02;18.4
2021;Hombres;Castellón;PROVINCIA;Castellón;Cerebro;58.49;18.7
2021;Hombres;Valencia;PROVINCIA;Valencia;Cerebro;54.91;18.3
2021;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;42.53;22.5
2021;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;30.93;24.1
2021;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cerebro;49.5;22.0
2021;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;39.26;22.2
2021;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cerebro;42.7;23.2
2021;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;38.22;23.6
2021;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;38.42;24.3
2021;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cerebro;46.67;23.1
2021;Mujeres;Alicante;DEPARTAMENTO;Elda;Cerebro;43.77;22.5
2021;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;44.51;22.8
2021;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;33.08;22.0
2021;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cerebro;41.37;22.0
2021;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cerebro;55.36;22.4
2021;Mujeres;Valencia;DEPARTAMENTO;Manises;Cerebro;34.78;22.0
2021;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;28.63;23.3
2021;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cerebro;56.42;22.2
2021;Mujeres;Valencia;DEPARTAMENTO;Requena;Cerebro;42.73;23.2
2021;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cerebro;55.28;21.8
2021;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cerebro;42.97;22.1
2021;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;34.26;22.4
2021;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;40.01;22.7
2021;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;36.56;22.8
2021;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;41.36;23.3
2021;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;41.56;23.1
2021;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;46.46;22.4
2021;Mujeres;Alicante;PROVINCIA;Alicante;Cerebro;41.69;22.3
2021;Mujeres;Castellón;PROVINCIA;Castellón;Cerebro;47.47;22.6
2021;Mujeres;Valencia;PROVINCIA;Valencia;Cerebro;41.89;22.6
2021;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;General;907.83;20.5
2021;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;General;799.89;21.8
2021;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;General;921.13;20.3
2021;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;General;896.05;20.6
2021;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;General;853.57;21.2
2021;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;General;825.55;21.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;General;773.88;22.1
2021;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;General;886.77;21.1
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elda;General;872.39;20.7
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;General;825.23;21.3
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;General;936.22;20.2
2021;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;General;968.41;20.0
2021;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;General;929.71;20.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Manises;General;950.65;20.0
2021;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;General;878.63;21.0
2021;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;General;912.26;20.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Requena;General;847.58;21.1
2021;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;General;1001.81;19.6
2021;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;General;946.22;20.3
2021;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;General;885.78;20.7
2021;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;General;939.34;20.7
2021;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;General;896.72;20.7
2021;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;General;808.92;21.7
2021;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;General;838.33;21.5
2021;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;General;917.16;20.3
2021;Ambos sexos;Alicante;PROVINCIA;Alicante;General;918.31;20.4
2021;Ambos sexos;Castellón;PROVINCIA;Castellón;General;902.0;20.7
2021;Ambos sexos;Valencia;PROVINCIA;Valencia;General;901.15;20.6
2021;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;General;1152.01;18.4
2021;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;General;1046.51;19.3
2021;Hombres;Alicante;DEPARTAMENTO;Alcoi;General;1138.94;18.5
2021;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;General;1114.57;18.8
2021;Hombres;Castellón;DEPARTAMENTO;Castelló;General;1084.77;19.1
2021;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;General;1078.98;18.8
2021;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;General;1021.69;19.5
2021;Hombres;Alicante;DEPARTAMENTO;Dénia;General;1104.71;19.0
2021;Hombres;Alicante;DEPARTAMENTO;Elda;General;1067.05;18.9
2021;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;General;998.93;19.7
2021;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;General;1153.54;18.4
2021;Hombres;Valencia;DEPARTAMENTO;Gandia;General;1222.85;17.9
2021;Hombres;Castellón;DEPARTAMENTO;La Plana;General;1181.11;18.3
2021;Hombres;Valencia;DEPARTAMENTO;Manises;General;1218.17;17.8
2021;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;General;1098.4;18.8
2021;Hombres;Alicante;DEPARTAMENTO;Orihuela;General;1138.93;18.4
2021;Hombres;Valencia;DEPARTAMENTO;Requena;General;1042.89;19.1
2021;Hombres;Valencia;DEPARTAMENTO;Ribera;General;1283.19;17.3
2021;Hombres;Valencia;DEPARTAMENTO;Sagunt;General;1187.32;18.3
2021;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;General;1101.12;18.8
2021;Hombres;Alicante;DEPARTAMENTO;Torrevieja;General;1172.11;18.8
2021;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;General;1182.17;18.2
2021;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;General;1005.8;19.8
2021;Hombres;Castellón;DEPARTAMENTO;Vinaròs;General;1024.86;19.8
2021;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;General;1179.18;18.2
2021;Hombres;Alicante;PROVINCIA;Alicante;General;1142.98;18.4
2021;Hombres;Castellón;PROVINCIA;Castellón;General;1135.62;18.7
2021;Hombres;Valencia;PROVINCIA;Valencia;General;1161.97;18.3
2021;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;General;715.12;22.5
2021;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;General;611.16;24.1
2021;Mujeres;Alicante;DEPARTAMENTO;Alcoi;General;745.03;22.0
2021;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;General;727.99;22.2
2021;Mujeres;Castellón;DEPARTAMENTO;Castelló;General;668.55;23.2
2021;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;General;646.9;23.6
2021;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;General;595.46;24.3
2021;Mujeres;Alicante;DEPARTAMENTO;Dénia;General;697.36;23.1
2021;Mujeres;Alicante;DEPARTAMENTO;Elda;General;706.16;22.5
2021;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;General;677.73;22.8
2021;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;General;751.28;22.0
2021;Mujeres;Valencia;DEPARTAMENTO;Gandia;General;764.42;22.0
2021;Mujeres;Castellón;DEPARTAMENTO;La Plana;General;727.97;22.4
2021;Mujeres;Valencia;DEPARTAMENTO;Manises;General;735.87;22.0
2021;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;General;688.65;23.3
2021;Mujeres;Alicante;DEPARTAMENTO;Orihuela;General;722.36;22.2
2021;Mujeres;Valencia;DEPARTAMENTO;Requena;General;681.66;23.2
2021;Mujeres;Valencia;DEPARTAMENTO;Ribera;General;777.87;21.8
2021;Mujeres;Valencia;DEPARTAMENTO;Sagunt;General;750.4;22.1
2021;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;General;717.23;22.4
2021;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;General;724.53;22.7
2021;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;General;687.6;22.8
2021;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;General;661.03;23.3
2021;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;General;672.28;23.1
2021;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;General;707.08;22.4
2021;Mujeres;Alicante;PROVINCIA;Alicante;General;730.53;22.3
2021;Mujeres;Castellón;PROVINCIA;Castellón;General;712.96;22.6
2021;Mujeres;Valencia;PROVINCIA;Valencia;General;704.89;22.6
2021;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;7.52;20.5
2021;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;7.06;21.8
2021;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Suicidio;7.63;20.3
2021;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;6.68;20.6
2021;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Suicidio;10.16;21.2
2021;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;8.32;21.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;6.18;22.1
2021;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Suicidio;7.93;21.1
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Suicidio;3.89;20.7
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;6.47;21.3
2021;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;7.1;20.2
2021;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Suicidio;5.83;20.0
2021;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Suicidio;6.76;20.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Suicidio;2.53;20.0
2021;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;9.4;21.0
2021;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Suicidio;5.27;20.4
2021;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Suicidio;6.78;21.1
2021;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Suicidio;9.64;19.6
2021;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Suicidio;8.71;20.3
2021;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;7.14;20.7
2021;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;8.55;20.7
2021;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;7.76;20.7
2021;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;9.1;21.7
2021;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;10.59;21.5
2021;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;9.38;20.3
2021;Ambos sexos;Alicante;PROVINCIA;Alicante;Suicidio;6.98;20.4
2021;Ambos sexos;Castellón;PROVINCIA;Castellón;Suicidio;9.69;20.7
2021;Ambos sexos;Valencia;PROVINCIA;Valencia;Suicidio;7.41;20.6
2021;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;11.64;18.4
2021;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;10.28;19.3
2021;Hombres;Alicante;DEPARTAMENTO;Alcoi;Suicidio;10.15;18.5
2021;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;11.82;18.8
2021;Hombres;Castellón;DEPARTAMENTO;Castelló;Suicidio;13.8;19.1
2021;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;10.85;18.8
2021;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;11.35;19.5
2021;Hombres;Alicante;DEPARTAMENTO;Dénia;Suicidio;13.12;19.0
2021;Hombres;Alicante;DEPARTAMENTO;Elda;Suicidio;6.84;18.9
2021;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;11.07;19.7
2021;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;12.83;18.4
2021;Hombres;Valencia;DEPARTAMENTO;Gandia;Suicidio;8.3;17.9
2021;Hombres;Castellón;DEPARTAMENTO;La Plana;Suicidio;8.63;18.3
2021;Hombres;Valencia;DEPARTAMENTO;Manises;Suicidio;2.98;17.8
2021;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;13.34;18.8
2021;Hombres;Alicante;DEPARTAMENTO;Orihuela;Suicidio;11.42;18.4
2021;Hombres;Valencia;DEPARTAMENTO;Requena;Suicidio;7.01;19.1
2021;Hombres;Valencia;DEPARTAMENTO;Ribera;Suicidio;14.61;17.3
2021;Hombres;Valencia;DEPARTAMENTO;Sagunt;Suicidio;14.16;18.3
2021;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;5.63;18.8
2021;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;14.86;18.8
2021;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;14.69;18.2
2021;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;15.2;19.8
2021;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;15.57;19.8
2021;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;15.76;18.2
2021;Hombres;Alicante;PROVINCIA;Alicante;Suicidio;10.72;18.4
2021;Hombres;Castellón;PROVINCIA;Castellón;Suicidio;13.19;18.7
2021;Hombres;Valencia;PROVINCIA;Valencia;Suicidio;11.96;18.3
